"","x","y","t","AnimalID"
"7822",349522.729191411,406469.077545997,2021-07-29 19:00:00,"26"
"7823",349291.057341091,406253.530794704,2021-07-30 08:00:00,"26"
"7824",349679.429190205,406262.385688492,2021-07-30 21:00:00,"26"
"7825",349788.180864226,406465.127254981,2021-07-31 10:00:00,"26"
"7826",350084.651604407,406149.727810921,2021-07-31 23:00:00,"26"
"7827",349837.737519655,400575.472659501,2021-02-01 13:00:00,"27"
"7828",349838.234723239,400334.613469563,2021-02-02 02:00:00,"27"
"7829",349675.041054387,399957.435901628,2021-02-02 15:00:00,"27"
"7830",349555.131684389,399510.542308425,2021-02-03 04:00:00,"27"
"7831",349427.061597161,399342.347356203,2021-02-03 17:00:00,"27"
"7832",349510.547417951,399668.536238557,2021-02-04 06:00:00,"27"
"7833",349416.24200098,399567.007496489,2021-02-04 19:00:00,"27"
"7834",349626.126697765,399666.728021442,2021-02-05 08:00:00,"27"
"7835",349465.896471343,400299.616474619,2021-02-05 21:00:00,"27"
"7836",349408.885765405,400315.818634448,2021-02-06 10:00:00,"27"
"7837",349352.071471549,400300.213748354,2021-02-06 23:00:00,"27"
"7838",349380.871136112,401027.718128738,2021-02-07 12:00:00,"27"
"7839",349253.111402216,401146.581673939,2021-02-08 01:00:00,"27"
"7840",349651.711319277,400778.077920348,2021-02-08 14:00:00,"27"
"7841",349361.155885436,401001.763849858,2021-02-09 03:00:00,"27"
"7842",349536.321050008,401387.246125645,2021-02-10 05:00:00,"27"
"7843",349139.073964848,401510.708385495,2021-02-10 18:00:00,"27"
"7844",349214.440597528,401390.202836111,2021-02-11 07:00:00,"27"
"7845",349475.040054182,401336.065395098,2021-02-11 20:00:00,"27"
"7846",349146.531253744,401353.853763752,2021-02-12 09:00:00,"27"
"7847",349459.154818528,400695.559036621,2021-02-12 22:00:00,"27"
"7848",349077.361697036,400458.554480145,2021-02-13 11:00:00,"27"
"7849",348955.004430973,400790.971161826,2021-02-14 00:00:00,"27"
"7850",348911.093770408,400847.02061225,2021-02-14 13:00:00,"27"
"7851",349013.968039414,401018.231738389,2021-02-15 02:00:00,"27"
"7852",348950.782286775,401465.637215317,2021-02-15 15:00:00,"27"
"7853",349354.18759877,401311.101283428,2021-02-16 04:00:00,"27"
"7854",349379.070955475,400884.657378535,2021-02-16 17:00:00,"27"
"7855",349729.463055351,401005.517110656,2021-02-17 06:00:00,"27"
"7856",350363.436773768,400785.021863067,2021-02-17 19:00:00,"27"
"7857",350586.904354705,401329.051443103,2021-02-18 21:00:00,"27"
"7858",350846.336270175,401071.134547911,2021-02-19 10:00:00,"27"
"7859",350741.580773663,400857.57593793,2021-02-19 23:00:00,"27"
"7860",350306.322636245,400392.867300309,2021-02-20 12:00:00,"27"
"7861",350363.402081636,400587.725375128,2021-02-21 14:00:00,"27"
"7862",350405.147084668,399953.976717404,2021-02-22 03:00:00,"27"
"7863",350748.634628476,400055.648421428,2021-02-22 16:00:00,"27"
"7864",350454.209744422,400212.988673606,2021-02-23 05:00:00,"27"
"7865",350596.064338435,400104.405987511,2021-02-23 18:00:00,"27"
"7866",350536.888377242,400622.078899272,2021-02-24 07:00:00,"27"
"7867",350666.243034997,400375.658267464,2021-02-24 20:00:00,"27"
"7868",350723.451180944,399809.58088826,2021-02-25 09:00:00,"27"
"7869",351369.008857132,399473.31273111,2021-02-25 22:00:00,"27"
"7870",350998.532529111,399854.596390955,2021-02-26 11:00:00,"27"
"7871",351013.814973185,399289.449336627,2021-02-27 13:00:00,"27"
"7872",351138.806171224,399743.382234705,2021-02-28 02:00:00,"27"
"7873",350861.464810634,399924.720267264,2021-02-28 15:00:00,"27"
"7874",350700.244334194,400271.653656182,2021-03-01 04:00:00,"27"
"7875",350884.960950941,400184.220576016,2021-03-01 17:00:00,"27"
"7876",350953.304338406,399966.71621846,2021-03-02 06:00:00,"27"
"7877",350971.912854436,400044.948995779,2021-03-02 19:00:00,"27"
"7878",350934.526203873,399161.459053847,2021-03-03 08:00:00,"27"
"7879",351034.175285114,398952.707443447,2021-03-03 21:00:00,"27"
"7880",350959.559038586,398566.058850585,2021-03-04 10:00:00,"27"
"7881",350568.59032816,397826.896265035,2021-03-06 01:00:00,"27"
"7882",350975.004602886,397714.093394341,2021-03-06 14:00:00,"27"
"7883",350430.461321247,397781.669877548,2021-03-07 03:00:00,"27"
"7884",350379.053090736,397193.939906664,2021-03-07 16:00:00,"27"
"7885",349944.614455698,396940.224661813,2021-03-08 05:00:00,"27"
"7886",349628.832085649,396462.235650891,2021-03-08 18:00:00,"27"
"7887",349865.696302125,396415.001774376,2021-03-09 07:00:00,"27"
"7888",349049.348978878,396796.479254173,2021-03-09 20:00:00,"27"
"7889",349585.513104321,396734.982623521,2021-03-10 09:00:00,"27"
"7890",349847.438053682,397043.516041854,2021-03-10 22:00:00,"27"
"7891",349908.243673903,397287.114550374,2021-03-11 11:00:00,"27"
"7892",349681.791911357,397127.433376624,2021-03-12 13:00:00,"27"
"7893",350341.434505449,397071.630462295,2021-03-13 02:00:00,"27"
"7894",350302.312572053,397388.607057974,2021-03-14 05:00:00,"27"
"7895",350894.011716692,397489.638604375,2021-03-14 18:00:00,"27"
"7896",350638.812912516,397519.003479154,2021-03-15 07:00:00,"27"
"7897",350629.086989423,397856.122744052,2021-03-15 20:00:00,"27"
"7898",349998.559685894,397603.285578974,2021-03-16 09:00:00,"27"
"7899",349578.258336057,397185.16577943,2021-03-17 11:00:00,"27"
"7900",349991.364863771,396897.47111467,2021-03-18 00:00:00,"27"
"7901",349867.585421844,396911.388388647,2021-03-18 13:00:00,"27"
"7902",349829.807010391,396794.707271223,2021-03-19 02:00:00,"27"
"7903",349924.244057489,396537.064462921,2021-03-19 15:00:00,"27"
"7904",349530.772677657,396778.307072607,2021-03-20 04:00:00,"27"
"7905",349414.331510251,396395.464170401,2021-03-20 17:00:00,"27"
"7906",349746.271548691,396367.655704915,2021-03-21 06:00:00,"27"
"7907",350152.514017712,396677.452572422,2021-03-21 19:00:00,"27"
"7908",350046.975061061,397189.415827355,2021-03-22 08:00:00,"27"
"7909",350270.793605401,396658.942486722,2021-03-22 21:00:00,"27"
"7910",350384.191261413,396397.530246733,2021-03-23 10:00:00,"27"
"7911",350156.108244888,396318.211266355,2021-03-23 23:00:00,"27"
"7912",349973.582228569,396249.744686428,2021-03-24 12:00:00,"27"
"7913",349979.473076804,396148.48786461,2021-03-25 01:00:00,"27"
"7914",349615.62874409,396065.22394202,2021-03-25 14:00:00,"27"
"7915",349483.897036065,395572.969184564,2021-03-26 16:00:00,"27"
"7916",349669.094713224,395789.466688502,2021-03-27 18:00:00,"27"
"7917",349493.913578095,395800.329923523,2021-03-28 07:00:00,"27"
"7918",349538.226784815,395617.245667293,2021-03-28 20:00:00,"27"
"7919",349354.937481035,395530.46379576,2021-03-29 09:00:00,"27"
"7920",348844.363426963,395691.284349011,2021-03-29 22:00:00,"27"
"7921",348909.159475049,395873.808624001,2021-03-30 11:00:00,"27"
"7922",348637.205279973,395765.077897379,2021-03-31 00:00:00,"27"
"7923",348198.631747448,396046.373524483,2021-03-31 13:00:00,"27"
"7924",347740.542449809,396017.205076778,2021-04-01 02:00:00,"27"
"7925",347713.553904077,395879.459724957,2021-04-01 15:00:00,"27"
"7926",348129.067610831,395793.056437437,2021-04-02 04:00:00,"27"
"7927",347711.44337337,395101.962277153,2021-04-02 17:00:00,"27"
"7928",348178.090196978,395434.10520561,2021-04-03 06:00:00,"27"
"7929",347815.307679842,395106.593819559,2021-04-03 19:00:00,"27"
"7930",347563.174003076,394254.785133092,2021-04-04 08:00:00,"27"
"7931",347062.949050851,394642.293733208,2021-04-04 21:00:00,"27"
"7932",346944.343531049,394592.855498231,2021-04-05 10:00:00,"27"
"7933",346998.851975176,394416.987180822,2021-04-05 23:00:00,"27"
"7934",347329.621618868,394334.515596741,2021-04-06 12:00:00,"27"
"7935",347741.325578742,394388.450124273,2021-04-07 01:00:00,"27"
"7936",348124.841797525,394172.879568312,2021-04-07 14:00:00,"27"
"7937",348197.692092942,394072.687258783,2021-04-08 03:00:00,"27"
"7938",348267.007333162,393981.421375666,2021-04-08 16:00:00,"27"
"7939",348473.231450992,394351.471710129,2021-04-09 18:00:00,"27"
"7940",348487.999925141,394334.007564102,2021-04-10 07:00:00,"27"
"7941",348774.882263593,394635.443927307,2021-04-10 20:00:00,"27"
"7942",348543.223606012,394512.943867623,2021-04-11 09:00:00,"27"
"7943",348947.047759801,395049.915851654,2021-04-11 22:00:00,"27"
"7944",349299.256612532,395356.29951848,2021-04-12 11:00:00,"27"
"7945",349545.018225104,395484.598351466,2021-04-13 00:00:00,"27"
"7946",349634.457545675,395318.026647846,2021-04-13 13:00:00,"27"
"7947",349565.697756202,395398.167409081,2021-04-14 15:00:00,"27"
"7948",349916.119464893,395409.858116862,2021-04-15 17:00:00,"27"
"7949",349344.591261915,394973.562909676,2021-04-16 06:00:00,"27"
"7950",349506.702755743,395154.917542211,2021-04-16 19:00:00,"27"
"7951",349664.91161306,395169.651188634,2021-04-17 08:00:00,"27"
"7952",349767.235189699,394720.687142763,2021-04-17 21:00:00,"27"
"7953",349838.558211893,394383.526628771,2021-04-18 10:00:00,"27"
"7954",349814.612453019,394302.238727509,2021-04-18 23:00:00,"27"
"7955",349367.22705998,394324.86006001,2021-04-19 12:00:00,"27"
"7956",349591.755293011,394260.030335281,2021-04-20 14:00:00,"27"
"7957",350238.271861903,393984.745801843,2021-04-21 16:00:00,"27"
"7958",349984.732811776,394091.786741923,2021-04-22 05:00:00,"27"
"7959",349137.501430882,394104.254178654,2021-04-23 07:00:00,"27"
"7960",350256.706658594,394692.465713605,2021-04-24 09:00:00,"27"
"7961",350405.722776707,394265.244462721,2021-04-24 22:00:00,"27"
"7962",350266.273646105,394396.582902489,2021-04-25 11:00:00,"27"
"7963",350002.042608718,394430.655454282,2021-04-26 00:00:00,"27"
"7964",349822.983731837,394629.926118302,2021-04-26 13:00:00,"27"
"7965",349765.414602757,394175.301318363,2021-04-27 02:00:00,"27"
"7966",349769.008826337,393618.058504243,2021-04-27 15:00:00,"27"
"7967",349690.038121771,393784.744621196,2021-04-28 04:00:00,"27"
"7968",349677.698592504,393883.466552356,2021-04-29 06:00:00,"27"
"7969",350142.621604817,393849.411770688,2021-04-29 19:00:00,"27"
"7970",350508.475326678,392843.679119067,2021-04-30 21:00:00,"27"
"7971",350636.133634954,393213.762174508,2021-05-01 10:00:00,"27"
"7972",350591.137881,392905.394141111,2021-05-02 12:00:00,"27"
"7973",350344.098429848,392714.241093806,2021-05-03 01:00:00,"27"
"7974",350523.776893592,392987.842136769,2021-05-03 14:00:00,"27"
"7975",350478.45517207,392984.620503352,2021-05-04 03:00:00,"27"
"7976",350585.526414493,392716.622143717,2021-05-04 16:00:00,"27"
"7977",351108.043566169,393024.313624204,2021-05-05 05:00:00,"27"
"7978",350995.169611374,392830.378846986,2021-05-05 18:00:00,"27"
"7979",351274.63432042,392765.995149762,2021-05-06 07:00:00,"27"
"7980",351692.687444312,392703.315072272,2021-05-06 20:00:00,"27"
"7981",351646.502289782,392731.723698138,2021-05-07 09:00:00,"27"
"7982",351640.450171771,393059.790536342,2021-05-07 22:00:00,"27"
"7983",352284.295589517,392661.349577483,2021-05-08 11:00:00,"27"
"7984",352231.724706979,392698.217934011,2021-05-09 00:00:00,"27"
"7985",352343.667634266,393006.888906578,2021-05-09 13:00:00,"27"
"7986",352853.506257442,392517.780124398,2021-05-10 02:00:00,"27"
"7987",352941.003649863,392403.861319253,2021-05-10 15:00:00,"27"
"7988",352939.422337474,392814.944882185,2021-05-11 04:00:00,"27"
"7989",352540.484831789,392553.861132856,2021-05-11 17:00:00,"27"
"7990",352691.514294353,392452.862237836,2021-05-12 06:00:00,"27"
"7991",352551.076156156,392328.61134834,2021-05-12 19:00:00,"27"
"7992",352960.802270593,392246.389958623,2021-05-13 08:00:00,"27"
"7993",353551.96053228,392671.639705544,2021-05-13 21:00:00,"27"
"7994",353421.934744681,392829.367315217,2021-05-14 10:00:00,"27"
"7995",353105.625454387,392786.081505542,2021-05-14 23:00:00,"27"
"7996",352771.504579729,393001.418544801,2021-05-15 12:00:00,"27"
"7997",353245.580296519,393255.566672863,2021-05-16 01:00:00,"27"
"7998",353381.204118446,393360.845136679,2021-05-16 14:00:00,"27"
"7999",353462.875065702,393311.321470913,2021-05-17 03:00:00,"27"
"8000",353525.817937903,393092.925001605,2021-05-17 16:00:00,"27"
"8001",353673.472634223,392960.856106979,2021-05-18 05:00:00,"27"
"8002",353585.496485179,393030.058557724,2021-05-18 18:00:00,"27"
"8003",353409.808473111,393216.454661443,2021-05-19 20:00:00,"27"
"8004",353427.52758554,393388.291327745,2021-05-20 09:00:00,"27"
"8005",353415.030571968,393649.990708295,2021-05-20 22:00:00,"27"
"8006",353434.38896193,393633.07061526,2021-05-21 11:00:00,"27"
"8007",352968.153769189,393672.793583339,2021-05-22 00:00:00,"27"
"8008",353421.115446576,393384.52783407,2021-05-22 13:00:00,"27"
"8009",353371.68053217,393032.606801932,2021-05-23 02:00:00,"27"
"8010",353725.61635017,393278.040779515,2021-05-23 15:00:00,"27"
"8011",353906.593507517,393465.397989969,2021-05-24 04:00:00,"27"
"8012",353534.389087243,392971.804028361,2021-05-24 17:00:00,"27"
"8013",353620.944171621,393323.043076356,2021-05-25 06:00:00,"27"
"8014",353663.405660419,393117.210403211,2021-05-25 19:00:00,"27"
"8015",353345.137845761,393261.142214264,2021-05-26 08:00:00,"27"
"8016",352838.195290311,393202.347645897,2021-05-26 21:00:00,"27"
"8017",353072.528560443,393091.297803148,2021-05-27 10:00:00,"27"
"8018",352697.927754973,393022.296692344,2021-05-27 23:00:00,"27"
"8019",353036.688788562,392810.795045334,2021-05-28 12:00:00,"27"
"8020",353082.17151345,392602.331379889,2021-05-29 01:00:00,"27"
"8021",353345.697837684,392170.651954553,2021-05-29 14:00:00,"27"
"8022",353758.826148121,391855.371546041,2021-05-30 03:00:00,"27"
"8023",354226.259948446,392658.838039509,2021-05-30 16:00:00,"27"
"8024",354328.941791013,392190.916983025,2021-05-31 05:00:00,"27"
"8025",354524.543877505,391820.799128223,2021-05-31 18:00:00,"27"
"8026",354433.647075066,392495.23338355,2021-06-01 07:00:00,"27"
"8027",354468.624820422,393081.528772151,2021-06-01 20:00:00,"27"
"8028",354410.199871859,393301.858518013,2021-06-02 09:00:00,"27"
"8029",354372.891461909,394112.281968881,2021-06-04 00:00:00,"27"
"8030",354099.818223939,394143.782953087,2021-06-04 13:00:00,"27"
"8031",354277.607407654,394018.526577257,2021-06-05 02:00:00,"27"
"8032",353855.192676905,394440.496395006,2021-06-05 15:00:00,"27"
"8033",354075.717059859,394677.527411185,2021-06-06 04:00:00,"27"
"8034",353889.832591897,394574.872539506,2021-06-06 17:00:00,"27"
"8035",353994.37627293,394926.230440395,2021-06-07 06:00:00,"27"
"8036",353895.398240421,394742.283579558,2021-06-07 19:00:00,"27"
"8037",353828.413173211,394713.786624596,2021-06-08 08:00:00,"27"
"8038",353762.422963053,395177.977278911,2021-06-08 21:00:00,"27"
"8039",353605.33191537,395101.003996596,2021-06-09 10:00:00,"27"
"8040",354207.074716248,395293.354013961,2021-06-09 23:00:00,"27"
"8041",354269.700605474,394979.939959056,2021-06-10 12:00:00,"27"
"8042",353759.461941741,395267.359721264,2021-06-11 01:00:00,"27"
"8043",353750.900827665,395022.797108633,2021-06-11 14:00:00,"27"
"8044",353248.97660012,395328.897850192,2021-06-12 03:00:00,"27"
"8045",352713.788944512,394990.342711169,2021-06-12 16:00:00,"27"
"8046",352985.573487105,395707.557023365,2021-06-13 05:00:00,"27"
"8047",353069.331555352,395546.57481147,2021-06-13 18:00:00,"27"
"8048",352691.98379142,395527.341387165,2021-06-14 07:00:00,"27"
"8049",352954.742503116,395522.756348986,2021-06-14 20:00:00,"27"
"8050",353083.290733023,395908.321431507,2021-06-15 09:00:00,"27"
"8051",352742.51831611,396318.087511043,2021-06-15 22:00:00,"27"
"8052",352836.541391954,396212.356488418,2021-06-17 00:00:00,"27"
"8053",352568.446667714,396058.053061853,2021-06-17 13:00:00,"27"
"8054",352547.357333196,396292.877990153,2021-06-18 02:00:00,"27"
"8055",352618.24952704,395822.696654961,2021-06-18 15:00:00,"27"
"8056",352961.151520305,396255.82277661,2021-06-19 04:00:00,"27"
"8057",352663.36765433,396171.865068856,2021-06-19 17:00:00,"27"
"8058",352541.22913421,396130.335423855,2021-06-20 06:00:00,"27"
"8059",352503.099841339,395947.04900471,2021-06-20 19:00:00,"27"
"8060",352161.445638246,396578.075985423,2021-06-21 08:00:00,"27"
"8061",352131.022433809,396578.016161725,2021-06-21 21:00:00,"27"
"8062",352795.164591226,396382.160230608,2021-06-22 10:00:00,"27"
"8063",352793.725970552,396355.19828732,2021-06-22 23:00:00,"27"
"8064",352855.698526618,396763.910409302,2021-06-23 12:00:00,"27"
"8065",352811.604659307,396645.733281902,2021-06-24 01:00:00,"27"
"8066",352763.984943754,396842.037397284,2021-06-24 14:00:00,"27"
"8067",352954.398214545,396762.259195179,2021-06-25 03:00:00,"27"
"8068",353269.860508351,396226.583525782,2021-06-25 16:00:00,"27"
"8069",353145.580325007,396284.054362057,2021-06-26 05:00:00,"27"
"8070",353041.918252187,396419.201310637,2021-06-26 18:00:00,"27"
"8071",353060.44728852,396362.758263849,2021-06-27 07:00:00,"27"
"8072",352668.886952496,396188.08140164,2021-06-27 20:00:00,"27"
"8073",352291.153286231,395851.40409287,2021-06-28 09:00:00,"27"
"8074",351962.466244608,396276.259701923,2021-06-28 22:00:00,"27"
"8075",351431.332353843,396600.565400321,2021-06-30 00:00:00,"27"
"8076",351305.134169128,396394.818552063,2021-06-30 13:00:00,"27"
"8077",351559.144863792,395818.406480921,2021-07-01 02:00:00,"27"
"8078",351753.19891724,395618.138464394,2021-07-01 15:00:00,"27"
"8079",351679.944685746,395726.980237814,2021-07-02 04:00:00,"27"
"8080",351001.595228664,395977.964382003,2021-07-02 17:00:00,"27"
"8081",350913.182257808,396140.115927454,2021-07-03 06:00:00,"27"
"8082",351059.51368086,396033.399021315,2021-07-03 19:00:00,"27"
"8083",351882.228896527,396202.796160453,2021-07-04 08:00:00,"27"
"8084",352055.137067666,396233.621385219,2021-07-04 21:00:00,"27"
"8085",352166.366580288,395865.698992933,2021-07-05 10:00:00,"27"
"8086",351816.242045084,395519.394198443,2021-07-05 23:00:00,"27"
"8087",352210.262405657,395639.210756972,2021-07-06 12:00:00,"27"
"8088",351938.536616708,395959.84358735,2021-07-07 01:00:00,"27"
"8089",352098.694356163,395670.877879582,2021-07-07 14:00:00,"27"
"8090",352377.202959899,395648.489922087,2021-07-08 03:00:00,"27"
"8091",352070.237332802,396250.690623624,2021-07-08 16:00:00,"27"
"8092",352233.048679006,396139.456757494,2021-07-09 05:00:00,"27"
"8093",351785.922064991,395891.427383678,2021-07-09 18:00:00,"27"
"8094",350960.835157605,395477.200713117,2021-07-10 20:00:00,"27"
"8095",350811.369359113,395747.698783958,2021-07-11 09:00:00,"27"
"8096",350799.837960597,395611.804665288,2021-07-11 22:00:00,"27"
"8097",350485.420960838,395690.221177473,2021-07-13 00:00:00,"27"
"8098",350448.51242538,395178.650192574,2021-07-13 13:00:00,"27"
"8099",350097.783129586,395289.527533582,2021-07-14 02:00:00,"27"
"8100",350476.745690154,395675.915091029,2021-07-15 04:00:00,"27"
"8101",350728.019956017,395631.963139667,2021-07-15 17:00:00,"27"
"8102",350665.214117251,395984.543783256,2021-07-16 06:00:00,"27"
"8103",351157.21910852,396483.01500064,2021-07-16 19:00:00,"27"
"8104",351208.836834057,396429.567799886,2021-07-17 08:00:00,"27"
"8105",351631.977997467,396348.164731629,2021-07-17 21:00:00,"27"
"8106",351580.105801316,396657.668981049,2021-07-18 10:00:00,"27"
"8107",351629.544620862,396603.152670027,2021-07-18 23:00:00,"27"
"8108",351367.489146939,396452.003930079,2021-07-19 12:00:00,"27"
"8109",351268.905659616,397014.273769219,2021-07-20 01:00:00,"27"
"8110",351377.273518077,396909.384600588,2021-07-21 03:00:00,"27"
"8111",351555.429550168,397298.310863404,2021-07-22 18:00:00,"27"
"8112",351775.672803849,397130.623820411,2021-07-23 07:00:00,"27"
"8113",351726.908788939,396501.003440507,2021-07-23 20:00:00,"27"
"8114",351639.891622658,396699.542530082,2021-07-24 09:00:00,"27"
"8115",351333.845155494,396007.402847424,2021-07-24 22:00:00,"27"
"8116",351249.947040216,395939.257916276,2021-07-25 11:00:00,"27"
"8117",350983.272039078,396182.733321172,2021-07-26 00:00:00,"27"
"8118",350314.227500866,395881.704898148,2021-07-27 02:00:00,"27"
"8119",350485.445098423,395048.902067605,2021-07-27 15:00:00,"27"
"8120",351096.54249818,394668.3987263,2021-07-28 04:00:00,"27"
"8121",351055.561767485,394758.794727088,2021-07-28 17:00:00,"27"
"8122",350823.174499217,394478.646666748,2021-07-29 06:00:00,"27"
"8123",350741.424870419,394145.19105475,2021-07-29 19:00:00,"27"
"8124",350945.628485868,393728.744143243,2021-07-30 08:00:00,"27"
"8125",351044.097420499,393451.002118119,2021-07-30 21:00:00,"27"
"8126",351268.537032005,393458.648178677,2021-07-31 10:00:00,"27"
"8127",351739.065705616,393709.81464772,2021-07-31 23:00:00,"27"
"8128",350000,4e+05,2021-02-01 00:00:00,"28"
"8129",350022.739575583,400297.155033195,2021-02-01 13:00:00,"28"
"8130",350151.93829204,400214.673492123,2021-02-02 02:00:00,"28"
"8131",350132.500595213,400312.767441047,2021-02-02 15:00:00,"28"
"8132",349653.47963318,400697.877985528,2021-02-03 04:00:00,"28"
"8133",349214.219593827,401400.826771291,2021-02-03 17:00:00,"28"
"8134",349834.395056565,401521.66483503,2021-02-04 06:00:00,"28"
"8135",349752.335564741,401748.698131389,2021-02-04 19:00:00,"28"
"8136",349529.670899216,401975.519267118,2021-02-05 08:00:00,"28"
"8137",349545.145394017,401961.62441764,2021-02-05 21:00:00,"28"
"8138",349503.352537295,401496.903218609,2021-02-07 12:00:00,"28"
"8139",349291.463451152,401702.951892351,2021-02-08 01:00:00,"28"
"8140",348854.300296485,401846.192647689,2021-02-08 14:00:00,"28"
"8141",348958.636704954,401978.291371185,2021-02-09 03:00:00,"28"
"8142",348980.110602667,401806.1057348,2021-02-09 16:00:00,"28"
"8143",348860.935046445,401729.404263495,2021-02-10 05:00:00,"28"
"8144",349077.380249573,402152.304324714,2021-02-10 18:00:00,"28"
"8145",349280.764980412,401988.864270511,2021-02-11 07:00:00,"28"
"8146",348834.345239413,402584.09648568,2021-02-12 09:00:00,"28"
"8147",348906.027895918,402613.012557733,2021-02-12 22:00:00,"28"
"8148",349000.524754744,402744.98476021,2021-02-13 11:00:00,"28"
"8149",349498.492795769,402336.487910838,2021-02-14 00:00:00,"28"
"8150",349868.622196187,402135.542181108,2021-02-14 13:00:00,"28"
"8151",349954.058685007,401405.533728966,2021-02-15 02:00:00,"28"
"8152",349722.684428805,401741.212049024,2021-02-15 15:00:00,"28"
"8153",349706.24209514,401144.574918242,2021-02-16 04:00:00,"28"
"8154",349600.706955847,400992.592075596,2021-02-16 17:00:00,"28"
"8155",349758.137999695,401329.981607807,2021-02-17 06:00:00,"28"
"8156",350130.461858335,401682.719573494,2021-02-17 19:00:00,"28"
"8157",349784.138630426,401695.729071402,2021-02-18 08:00:00,"28"
"8158",350096.03907266,401531.020205242,2021-02-18 21:00:00,"28"
"8159",350539.990594202,401374.175377576,2021-02-19 10:00:00,"28"
"8160",350807.650142493,401363.136031275,2021-02-19 23:00:00,"28"
"8161",351107.577669029,401364.55468828,2021-02-21 01:00:00,"28"
"8162",351419.591494612,401491.679509712,2021-02-21 14:00:00,"28"
"8163",351047.478210474,401962.272182226,2021-02-22 03:00:00,"28"
"8164",350685.100343589,402408.120452022,2021-02-22 16:00:00,"28"
"8165",350837.282097602,402787.073440547,2021-02-23 05:00:00,"28"
"8166",350704.578966885,403220.545691253,2021-02-23 18:00:00,"28"
"8167",350436.989739991,402770.938906873,2021-02-24 07:00:00,"28"
"8168",350209.145029043,402460.654783808,2021-02-24 20:00:00,"28"
"8169",350483.23485505,402559.956891584,2021-02-25 09:00:00,"28"
"8170",350736.578433671,402405.609037544,2021-02-25 22:00:00,"28"
"8171",350665.430174302,402256.218040471,2021-02-26 11:00:00,"28"
"8172",350816.139226425,402553.453968882,2021-02-27 00:00:00,"28"
"8173",350261.296040452,402470.54121888,2021-02-27 13:00:00,"28"
"8174",349852.942768841,402241.186478657,2021-02-28 02:00:00,"28"
"8175",349985.426032273,402379.671879074,2021-02-28 15:00:00,"28"
"8176",350419.174859572,401744.705186015,2021-03-01 04:00:00,"28"
"8177",350139.202687598,401545.72982828,2021-03-01 17:00:00,"28"
"8178",350106.190143684,401227.712026449,2021-03-02 06:00:00,"28"
"8179",350627.339805472,401080.378977393,2021-03-02 19:00:00,"28"
"8180",350686.495686624,400929.909184444,2021-03-03 08:00:00,"28"
"8181",350454.940188413,400890.912454763,2021-03-03 21:00:00,"28"
"8182",350303.841578643,400480.944832646,2021-03-04 23:00:00,"28"
"8183",350230.116689617,400591.889177031,2021-03-05 12:00:00,"28"
"8184",350680.129710882,400398.484712393,2021-03-06 14:00:00,"28"
"8185",350585.761735186,400870.667621374,2021-03-07 16:00:00,"28"
"8186",350995.594713175,400354.485679064,2021-03-08 05:00:00,"28"
"8187",351420.366035616,400120.035490759,2021-03-08 18:00:00,"28"
"8188",351718.747261939,400074.555938731,2021-03-09 07:00:00,"28"
"8189",352124.693780352,400334.283317152,2021-03-09 20:00:00,"28"
"8190",352426.005631008,399979.047471453,2021-03-10 09:00:00,"28"
"8191",352376.907491922,400261.090161183,2021-03-10 22:00:00,"28"
"8192",351932.408885789,399774.378264468,2021-03-11 11:00:00,"28"
"8193",352118.011614631,399418.772213745,2021-03-12 00:00:00,"28"
"8194",352138.876388857,399209.246425054,2021-03-12 13:00:00,"28"
"8195",352391.549351591,399678.639078149,2021-03-13 02:00:00,"28"
"8196",352827.90286647,399953.589848717,2021-03-13 15:00:00,"28"
"8197",352555.163175019,400172.283597653,2021-03-14 05:00:00,"28"
"8198",352702.356625465,400103.687104376,2021-03-14 18:00:00,"28"
"8199",352785.944885099,400050.441558049,2021-03-15 07:00:00,"28"
"8200",353009.490939578,399784.301523274,2021-03-15 20:00:00,"28"
"8201",353725.739045141,399868.785668803,2021-03-16 22:00:00,"28"
"8202",354057.705303184,400266.485251721,2021-03-17 11:00:00,"28"
"8203",353719.522642583,400404.511080271,2021-03-18 00:00:00,"28"
"8204",353275.585038598,400544.099999325,2021-03-18 13:00:00,"28"
"8205",353737.765804905,400249.771126147,2021-03-19 02:00:00,"28"
"8206",353476.559453666,400190.529093547,2021-03-19 15:00:00,"28"
"8207",353098.008178882,399978.678148602,2021-03-20 04:00:00,"28"
"8208",353481.746539059,400187.120464658,2021-03-20 17:00:00,"28"
"8209",352997.952874299,400198.466387438,2021-03-21 06:00:00,"28"
"8210",353136.502938089,400811.189110969,2021-03-22 08:00:00,"28"
"8211",353317.387481529,400484.608693907,2021-03-22 21:00:00,"28"
"8212",353585.99597877,400141.549277598,2021-03-23 10:00:00,"28"
"8213",353208.571368811,399981.655103937,2021-03-23 23:00:00,"28"
"8214",353382.51487379,400199.197443331,2021-03-24 12:00:00,"28"
"8215",353324.26315172,400005.746359366,2021-03-25 01:00:00,"28"
"8216",352737.377076791,400167.855769319,2021-03-25 14:00:00,"28"
"8217",352082.708417584,400641.767882003,2021-03-26 03:00:00,"28"
"8218",351950.527552654,400867.164681396,2021-03-26 16:00:00,"28"
"8219",351639.646641242,401139.048961973,2021-03-27 05:00:00,"28"
"8220",352102.531453888,400834.861789734,2021-03-27 18:00:00,"28"
